% Created by Marsyas
@relation MFCC.arff
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute output {newmetal,metal,rock,jazz,pop,hiphop,classical,reggae,blues,country,disco}


@data
-46.990656,4.388488,0.619548,1.228084,0.852769,0.500397,0.431482,0.135366,0.415124,0.328595,0.470134,0.334652,0.334069,6.263773,1.483600,0.837323,0.602570,0.522079,0.408662,0.392203,0.403130,0.328769,0.351987,0.361237,0.341533,0.299053,33.836298,3.267132,0.607883,0.906112,0.646165,0.417501,0.384919,0.286708,0.331980,0.329775,0.372720,0.335407,0.300431,7.540430,1.120663,0.647663,0.461324,0.414104,0.324475,0.305658,0.314884,0.245902,0.272024,0.271814,0.260776,0.221874,blues
-43.977306,4.573686,1.025717,0.601853,1.003697,0.303232,0.744988,0.416506,0.347915,0.255986,0.321934,0.273162,0.252066,4.068404,1.037571,0.647734,0.448187,0.423502,0.403342,0.408793,0.380955,0.383442,0.329411,0.322456,0.292998,0.281815,31.574856,3.318348,0.884564,0.525752,0.755701,0.332819,0.559710,0.381597,0.335445,0.262121,0.292890,0.258013,0.236525,7.070613,0.859539,0.467718,0.321981,0.315064,0.294424,0.297632,0.276554,0.281899,0.242597,0.235962,0.212170,0.202043,blues
-50.868605,4.823863,1.174497,0.932747,1.248928,0.810301,0.727124,0.443660,0.324830,0.230372,0.248917,0.206568,0.339526,5.600287,1.240424,0.597495,0.582424,0.459674,0.418981,0.428884,0.405957,0.334275,0.362518,0.326779,0.347020,0.363349,36.557607,3.481373,0.879123,0.792769,0.941229,0.672356,0.599772,0.396298,0.327474,0.296590,0.306054,0.319484,0.509257,8.508992,1.056189,0.458167,0.443683,0.346635,0.305688,0.332452,0.296489,0.251419,0.268422,0.245485,0.268491,0.290698,blues
-36.942569,2.609132,0.522229,1.339605,0.240515,0.413034,0.276302,0.212992,-0.002502,0.221677,0.092594,0.154965,0.151787,3.432516,0.630600,0.514619,0.595690,0.392451,0.381826,0.333932,0.305183,0.275798,0.294313,0.290019,0.274228,0.275076,26.473980,1.882701,0.427992,0.980106,0.255643,0.331066,0.278217,0.228160,0.131192,0.226543,0.150977,0.172994,0.149962,6.092969,0.534732,0.403731,0.477581,0.294787,0.284768,0.248281,0.227060,0.201628,0.220466,0.214307,0.197994,0.203158,blues
-41.492467,3.360555,0.142731,1.188993,0.378882,0.380600,0.289184,0.229571,0.155150,0.202445,0.260102,0.376459,0.249115,4.522040,0.772038,0.589752,0.530371,0.493087,0.325430,0.342860,0.373157,0.321127,0.308222,0.298993,0.315270,0.284402,29.729825,2.441322,0.343129,0.894495,0.339867,0.292324,0.223899,0.232544,0.204406,0.211014,0.232661,0.310855,0.207202,6.858741,0.645637,0.439795,0.393557,0.361918,0.236202,0.243489,0.263394,0.228105,0.220461,0.214844,0.234157,0.203435,blues
-44.001817,3.861509,0.615536,0.875202,0.365984,0.376836,0.189333,0.556844,0.219363,0.370386,0.349247,0.139709,0.210302,6.105944,1.601817,0.609955,0.544496,0.430857,0.330845,0.348147,0.380954,0.362470,0.346619,0.314971,0.313133,0.312964,31.649811,3.426263,0.791032,0.727032,0.451418,0.321818,0.300937,0.471685,0.273765,0.366504,0.345614,0.200503,0.208755,7.546429,1.258160,0.479548,0.442293,0.329011,0.250744,0.257793,0.295150,0.264369,0.267463,0.246550,0.234473,0.233613,blues
-47.430416,4.080812,0.624056,1.685098,0.354101,0.937065,0.087292,-0.246750,0.658700,0.256154,0.194626,0.424473,0.414537,6.482285,1.271336,0.804092,0.655467,0.502020,0.394414,0.442718,0.428321,0.392727,0.417521,0.348857,0.377666,0.349980,34.108421,3.055383,0.632245,1.278976,0.554708,0.707217,0.425640,0.423649,0.557183,0.342996,0.277680,0.386318,0.372579,8.156187,1.071817,0.613176,0.496914,0.380325,0.290208,0.333881,0.322965,0.287297,0.322588,0.256918,0.295936,0.288835,blues
-45.203516,4.352790,1.356910,0.905360,1.173099,0.305136,0.628539,0.694956,0.575623,0.167121,0.351340,0.196006,0.386908,4.353520,1.123272,0.669125,0.546391,0.459705,0.392651,0.435332,0.480283,0.361192,0.351484,0.304086,0.363253,0.312815,32.552892,3.157026,1.025468,0.725228,0.871631,0.312899,0.491265,0.559933,0.428189,0.197391,0.286169,0.282492,0.297107,7.114230,0.923989,0.507118,0.397759,0.342273,0.287145,0.317883,0.347989,0.251835,0.264122,0.223019,0.275329,0.224560,blues
-44.398222,3.753373,0.113727,0.754460,0.129091,0.988916,0.098994,0.534529,0.214082,0.521942,0.344082,0.257666,0.236285,5.788691,0.935347,0.768486,0.451383,0.417273,0.366074,0.426364,0.318331,0.293084,0.307597,0.294240,0.290391,0.311200,32.087173,2.740603,1.092442,0.668006,0.341675,0.730298,0.474422,0.428256,0.232828,0.408331,0.328194,0.270994,0.219395,8.034800,0.787584,0.648486,0.341088,0.315393,0.270367,0.322587,0.230934,0.208935,0.231069,0.209968,0.221390,0.230672,blues
-42.039395,3.247385,0.344878,1.222159,0.396480,0.128312,0.288849,0.360845,0.607378,0.507769,0.220775,0.289617,0.413989,4.574954,0.952611,0.754421,0.522121,0.410021,0.416747,0.337288,0.322248,0.294665,0.335975,0.274870,0.259458,0.283099,30.171859,2.323857,0.405883,0.926817,0.320554,0.182357,0.247831,0.286004,0.441352,0.394108,0.219934,0.225631,0.319651,6.743504,0.762223,0.537857,0.371523,0.301569,0.299302,0.246861,0.238493,0.208862,0.246973,0.200789,0.189530,0.198522,blues
-46.991657,2.997929,0.254741,2.061883,0.370218,1.048758,0.402194,0.425255,0.581980,0.716602,0.598838,0.165391,0.138472,6.219889,1.166964,0.596850,0.643508,0.552322,0.372714,0.360467,0.380571,0.327091,0.310838,0.351022,0.317679,0.327874,33.781302,2.201923,0.476166,1.494053,0.490643,0.771679,0.380075,0.403901,0.498810,0.544760,0.465086,0.222118,0.198060,7.817125,0.847523,0.459653,0.513156,0.435252,0.277484,0.265335,0.276351,0.243776,0.229613,0.256453,0.243836,0.266887,blues
-40.087639,2.545227,0.771889,0.829843,-0.008656,0.452106,0.085372,0.454707,0.323824,0.509287,0.263071,0.041814,0.144812,3.484566,0.722659,0.630617,0.568824,0.485503,0.558575,0.425599,0.434593,0.362799,0.389663,0.317539,0.371575,0.325567,28.731875,1.847671,0.623620,0.623742,0.348148,0.389035,0.168124,0.386515,0.277569,0.402575,0.228712,0.160354,0.184231,6.613990,0.556710,0.452356,0.408857,0.359972,0.392683,0.307666,0.323556,0.255479,0.278328,0.231137,0.283852,0.241507,blues
-35.994131,2.056770,0.034030,0.827188,0.510033,0.299491,0.465078,0.641514,0.266669,0.497581,0.328120,0.432458,0.395765,3.291494,0.510132,0.482436,0.383999,0.323119,0.287371,0.292461,0.280980,0.276940,0.275075,0.294869,0.291194,0.310208,25.791796,1.491023,0.255313,0.637859,0.402144,0.267501,0.402361,0.494691,0.289074,0.413726,0.276810,0.336963,0.302585,6.008049,0.439275,0.362866,0.282478,0.233560,0.209162,0.211672,0.201898,0.204731,0.196064,0.210109,0.208696,0.223183,blues
-45.131851,3.356314,1.008048,1.447699,0.845725,0.587258,0.680714,0.204702,0.272115,0.244024,0.011857,0.130469,0.150772,5.581964,1.361870,0.855090,0.755882,0.587515,0.468007,0.414868,0.478979,0.397104,0.359049,0.425287,0.369434,0.335440,32.347372,2.511560,0.890480,1.060191,0.654618,0.459447,0.529756,0.321935,0.271310,0.242119,0.307330,0.242583,0.180770,7.579711,1.009341,0.655725,0.597605,0.429762,0.348218,0.306572,0.367980,0.287543,0.257360,0.322335,0.279682,0.245949,blues
-51.894158,3.958900,0.942747,1.050376,1.097394,0.701541,0.762714,0.492770,0.576690,0.239381,0.241380,0.340868,0.200028,7.067969,1.172952,0.721841,0.619522,0.507090,0.430206,0.476617,0.466621,0.415295,0.459199,0.475323,0.583645,0.533398,37.299660,2.913583,0.819345,0.840945,0.842182,0.573819,0.599541,0.456195,0.488500,0.361913,0.371586,0.378207,0.261543,8.678621,0.957227,0.538134,0.457350,0.389832,0.344825,0.359280,0.351568,0.300789,0.344733,0.371575,0.470972,0.428565,blues
-46.422811,4.258734,1.389894,1.247192,1.237632,0.592996,0.866346,0.395206,0.397476,-0.127980,-0.059820,0.010834,0.301333,4.494362,1.000800,0.608256,0.602203,0.509269,0.517913,0.464043,0.384007,0.375191,0.432888,0.381795,0.390438,0.380643,33.228267,3.099540,1.083333,0.958790,0.938961,0.609776,0.653908,0.349411,0.427213,0.301333,0.306891,0.457347,0.477509,7.874920,0.829858,0.478606,0.451694,0.396440,0.405489,0.346201,0.278994,0.282516,0.321738,0.330308,0.333922,0.311059,blues
-45.633528,3.653790,0.507836,2.036156,0.342812,1.145992,0.244158,0.019673,0.500204,0.322607,0.319566,0.600443,0.582110,6.032980,1.093070,0.708830,0.671733,0.504921,0.416633,0.444002,0.423023,0.413912,0.389531,0.348607,0.329711,0.311367,32.823655,2.731999,0.647183,1.547906,0.390058,0.854662,0.418364,0.341043,0.429382,0.364344,0.312328,0.462200,0.453281,7.267220,0.887665,0.572124,0.561147,0.364876,0.317791,0.335791,0.333526,0.307519,0.287103,0.257341,0.237748,0.225226,blues
-53.598460,4.392595,0.919306,1.612637,1.162114,0.823121,0.635962,0.296567,0.381594,0.222888,0.421338,0.282049,0.262622,6.305785,1.245920,0.887497,0.636072,0.499145,0.438626,0.439282,0.447084,0.371911,0.377607,0.318850,0.327320,0.288503,38.702068,3.210887,0.928526,1.202112,0.904481,0.692435,0.506350,0.411102,0.355472,0.368204,0.384829,0.283689,0.259427,8.542616,1.024012,0.707548,0.484119,0.409370,0.355778,0.366395,0.363854,0.282440,0.302780,0.232204,0.253649,0.215347,blues
-46.336463,4.737224,0.479726,0.865136,0.423529,0.393859,0.265958,0.444396,0.315764,0.333777,0.377805,0.238697,0.223898,6.004509,0.917083,0.609382,0.487635,0.441883,0.348193,0.331151,0.335502,0.309188,0.321315,0.361115,0.296356,0.268621,33.156381,3.398076,0.502040,0.659333,0.406115,0.333889,0.270559,0.334489,0.283212,0.320826,0.309361,0.217530,0.208446,7.870798,0.889807,0.464296,0.365289,0.333904,0.255223,0.249357,0.251212,0.231936,0.250089,0.285834,0.228359,0.194756,blues
-47.634016,4.409178,1.945453,0.927040,1.185616,0.573239,0.796298,0.476781,0.467190,-0.004738,0.115697,0.219463,0.457928,4.894139,1.206300,0.688574,0.648212,0.480092,0.580393,0.465289,0.386878,0.375522,0.346364,0.353522,0.324269,0.355317,34.130836,3.196113,1.415631,0.790200,0.898109,0.519389,0.589841,0.415558,0.440602,0.213621,0.265282,0.225968,0.394291,8.013792,1.001844,0.521574,0.482892,0.358418,0.429744,0.329782,0.281294,0.279288,0.250087,0.260421,0.249617,0.265517,blues
-39.273190,1.378614,0.925335,1.303760,0.209423,0.604194,0.406044,0.594235,0.139651,0.333879,0.134922,0.573771,0.342896,3.601337,0.754792,0.397020,0.393250,0.313253,0.344639,0.343671,0.336144,0.301292,0.351374,0.365515,0.394681,0.315738,28.135643,1.008782,0.677169,0.961050,0.200961,0.490043,0.316291,0.453739,0.182148,0.404165,0.253503,0.507038,0.315313,6.544421,0.533065,0.286887,0.287787,0.225691,0.248958,0.243239,0.237539,0.212041,0.258591,0.265694,0.288643,0.230497,blues
-38.768767,2.235210,-0.102419,1.750538,0.544505,0.343223,0.165411,0.377241,0.287218,0.554324,0.390421,0.264058,0.310592,4.011209,0.742913,0.667327,0.630671,0.467528,0.432301,0.360421,0.297381,0.331342,0.294671,0.303370,0.285174,0.301803,27.813685,1.649924,0.322491,1.279662,0.430226,0.343661,0.224657,0.300943,0.296922,0.412555,0.306410,0.266753,0.262948,6.263981,0.551400,0.496600,0.470709,0.336746,0.308637,0.259412,0.217169,0.239316,0.210067,0.219812,0.205059,0.216759,blues
-38.781521,2.486714,0.614276,0.819011,0.761778,0.124056,0.405161,0.214609,0.148646,0.054529,0.299883,0.169994,0.241712,3.968005,0.682110,0.654986,0.518971,0.456754,0.382228,0.386939,0.341895,0.354684,0.298415,0.317522,0.313369,0.286057,27.895035,1.814024,0.587806,0.693029,0.576375,0.200077,0.371489,0.226311,0.268579,0.151478,0.305752,0.166344,0.213926,6.363521,0.551988,0.470980,0.444570,0.341584,0.280834,0.305649,0.261195,0.258357,0.222545,0.235479,0.235705,0.212817,blues
-42.268745,2.161923,0.714909,0.731620,0.245008,0.523013,0.358831,0.631564,0.151928,0.739598,0.170828,0.177438,0.281312,4.294155,0.985072,0.598209,0.682774,0.453753,0.514028,0.427873,0.428950,0.403986,0.370803,0.384890,0.392266,0.406421,30.317285,1.662384,0.608013,0.688816,0.251932,0.543469,0.351833,0.522350,0.259291,0.561436,0.175869,0.217461,0.286172,6.878406,0.725972,0.456812,0.514315,0.339592,0.414572,0.323771,0.307548,0.305006,0.265829,0.282621,0.287093,0.295689,blues
-35.886370,2.353497,-0.133464,0.781594,0.544835,0.320952,0.347287,0.384660,0.272983,0.376172,0.317507,0.233631,0.305176,3.442212,0.562050,0.566810,0.470958,0.369893,0.360348,0.298652,0.344116,0.259769,0.282545,0.275056,0.254358,0.286690,25.705950,1.686516,0.192666,0.595318,0.404188,0.256155,0.271052,0.289223,0.217897,0.295075,0.239539,0.180043,0.226551,5.918638,0.464160,0.396923,0.326599,0.258215,0.259805,0.210676,0.255130,0.185738,0.197909,0.194242,0.180197,0.204392,blues
-47.834069,4.079260,0.188607,2.309097,0.711588,0.973970,0.460469,0.287810,0.240468,0.279351,0.260827,0.230273,0.551449,5.798917,0.958938,0.793059,0.739893,0.490938,0.439673,0.443058,0.372104,0.372910,0.380426,0.318022,0.380504,0.374083,34.572062,2.958599,0.910195,1.717590,0.563699,0.744125,0.509274,0.381028,0.218571,0.252667,0.214364,0.288408,0.419413,7.529439,0.797738,0.603320,0.557752,0.353842,0.327913,0.327742,0.282017,0.275557,0.287390,0.234546,0.285956,0.278658,blues
-37.179577,2.557008,-0.273441,0.786278,0.662544,0.197696,0.381638,0.416719,0.386534,0.294925,0.317693,0.278953,0.220081,4.039882,0.686911,0.692682,0.475047,0.430022,0.334327,0.322667,0.357501,0.290990,0.294312,0.292414,0.291900,0.285917,26.663600,1.842874,0.384911,0.611288,0.521157,0.232432,0.299704,0.357772,0.295160,0.236310,0.269636,0.234058,0.177661,6.065460,0.580223,0.498025,0.341675,0.316248,0.250274,0.230489,0.261871,0.222412,0.211056,0.210424,0.210612,0.206250,blues
-47.569788,3.953232,1.247114,0.886032,1.156198,0.558236,0.731444,0.328279,0.440629,-0.168258,0.138297,0.228312,0.460935,5.261612,1.273280,0.718317,0.602397,0.530526,0.612641,0.476942,0.369130,0.399322,0.466426,0.339525,0.367168,0.403754,34.177791,2.872761,1.019445,0.703256,0.880122,0.544473,0.562194,0.309100,0.382698,0.249637,0.240994,0.288372,0.407986,7.708033,1.019424,0.537124,0.448032,0.393284,0.454613,0.355065,0.271500,0.297806,0.344553,0.256864,0.281022,0.318219,blues
-45.908055,3.416437,0.463249,2.318574,0.104312,0.781071,0.459480,0.373869,-0.021098,0.129201,-0.037498,0.258347,0.125702,5.242663,0.903250,0.766679,0.858072,0.510391,0.433661,0.415903,0.390427,0.344159,0.408837,0.357874,0.372376,0.359443,33.040978,2.659094,0.815617,1.720462,0.338344,0.629835,0.410169,0.380184,0.232931,0.239139,0.214950,0.321854,0.356700,7.258039,0.743381,0.615037,0.695583,0.390901,0.315719,0.304200,0.282478,0.255396,0.307181,0.276893,0.281586,0.305359,blues
-39.183350,2.351566,-0.116796,1.579546,0.611051,0.551660,0.345354,0.330317,0.310050,0.547483,0.399594,0.132157,0.235005,3.806087,0.703350,0.579282,0.674691,0.441809,0.422396,0.358398,0.293087,0.307358,0.289373,0.280804,0.269623,0.268407,28.061925,1.754406,0.350520,1.187376,0.569572,0.507147,0.289686,0.270039,0.314842,0.405933,0.299862,0.158764,0.232044,6.573775,0.533685,0.458149,0.517359,0.323481,0.326031,0.252855,0.218970,0.222711,0.203673,0.200832,0.194263,0.200351,blues
-49.022172,3.087768,1.874542,1.627972,1.344379,1.261090,0.555642,0.890600,0.419450,0.117464,0.509918,0.203213,-0.082351,4.792255,1.111454,0.537612,0.422527,0.362744,0.347062,0.381831,0.358668,0.326836,0.273930,0.279832,0.255059,0.282865,35.105284,2.284337,1.364642,1.209143,0.990060,0.951555,0.451006,0.699361,0.370190,0.243988,0.441870,0.258982,0.221455,8.345423,0.848896,0.420619,0.347511,0.277827,0.261767,0.286036,0.270911,0.248657,0.211588,0.208250,0.194251,0.216652,blues
-37.898588,3.056837,-0.270689,0.809730,0.244272,0.392525,0.239100,0.443265,0.160961,0.294393,0.394577,0.220887,0.319803,4.216908,0.827807,0.527089,0.556966,0.388397,0.417616,0.384330,0.363216,0.325411,0.338644,0.309318,0.341194,0.296157,27.213510,2.212881,0.275263,0.693119,0.251618,0.433831,0.281963,0.383459,0.180093,0.273845,0.314512,0.223169,0.270621,6.100673,0.644794,0.382569,0.407175,0.289748,0.320978,0.301308,0.260082,0.234847,0.242803,0.224752,0.248572,0.208741,blues
-45.892910,4.568042,1.454610,1.028777,0.945377,0.403376,0.826763,0.272639,0.478520,0.308392,0.208029,0.128620,0.483557,4.291139,1.105381,0.636110,0.621770,0.464116,0.470149,0.447223,0.460683,0.339025,0.361575,0.309628,0.361768,0.352502,32.853553,3.297197,1.146479,0.830048,0.723879,0.460270,0.611824,0.390229,0.383282,0.328941,0.262133,0.277687,0.374552,7.786864,1.006564,0.498938,0.476789,0.354236,0.358681,0.337607,0.348686,0.247342,0.264764,0.225670,0.261255,0.253930,blues
-44.056201,4.488051,0.042702,0.765518,-0.013614,0.210803,0.168478,0.370948,0.063693,0.370966,0.239250,0.325426,0.282301,6.286751,1.331995,0.721927,0.490926,0.340606,0.355437,0.303612,0.333910,0.300856,0.302020,0.298850,0.293502,0.285086,31.839229,3.348664,1.032246,0.689967,0.310096,0.330718,0.260017,0.401578,0.227846,0.403740,0.283530,0.352375,0.257519,7.379249,1.123309,0.587579,0.375490,0.263666,0.267024,0.236438,0.278331,0.251087,0.262678,0.279656,0.239060,0.243270,blues
-40.351933,2.140085,0.404110,0.868786,0.252905,0.719491,0.242164,0.531166,0.339446,0.406623,0.460723,0.288168,0.243996,4.386339,0.736773,0.590737,0.439992,0.363112,0.394007,0.380970,0.305198,0.302899,0.315219,0.304773,0.290526,0.283370,28.965417,1.578275,0.509267,0.660849,0.300925,0.574284,0.306709,0.406073,0.296171,0.350813,0.430886,0.267032,0.204821,6.728415,0.553362,0.455060,0.327642,0.269111,0.291452,0.282303,0.225034,0.221216,0.232275,0.228920,0.209909,0.200141,blues
-50.947673,4.014588,0.815794,1.136898,0.604132,0.568443,0.395022,0.638214,0.558706,0.433982,0.367704,0.211818,0.229731,6.169421,1.429869,0.626158,0.521400,0.500903,0.418394,0.409805,0.328959,0.378917,0.315711,0.273199,0.294309,0.305731,36.571775,2.898609,0.654970,0.863407,0.514862,0.448684,0.359817,0.477514,0.416208,0.340431,0.283530,0.200715,0.232652,8.389128,1.063969,0.451132,0.386536,0.412574,0.303132,0.312636,0.236424,0.289877,0.244327,0.196255,0.219402,0.238061,blues
-41.138900,2.347483,0.485771,1.230167,0.508949,0.662795,0.451580,0.565720,0.391925,0.149083,0.344622,0.372511,0.178808,4.080500,0.686275,0.601124,0.489272,0.542663,0.414148,0.450985,0.381616,0.339563,0.326064,0.321303,0.303064,0.289879,29.441567,1.695842,0.437310,0.912261,0.472336,0.533052,0.413856,0.485774,0.327241,0.163505,0.269789,0.315398,0.197185,6.947665,0.533016,0.444668,0.362345,0.401010,0.304524,0.322003,0.271186,0.256009,0.244311,0.233365,0.221818,0.221180,blues
-41.193524,1.810405,0.954073,0.800893,0.225626,0.252153,0.188732,0.599192,0.317873,0.540048,0.193001,0.124903,0.280895,3.641405,0.756570,0.582378,0.557694,0.393955,0.427263,0.368046,0.404506,0.397134,0.311336,0.347884,0.355471,0.403930,29.542011,1.393801,0.784206,0.668593,0.250477,0.292779,0.263481,0.463667,0.330609,0.430861,0.219490,0.178725,0.289709,6.760513,0.581229,0.441879,0.406689,0.294087,0.324456,0.277644,0.307329,0.292255,0.231706,0.274402,0.272034,0.324890,blues
-40.104934,2.409781,0.089875,1.359036,0.748321,0.707692,0.409486,0.478184,0.296574,0.399133,0.424227,0.204357,0.306081,4.376690,0.725770,0.630692,0.557458,0.419939,0.380138,0.314177,0.292921,0.296283,0.296501,0.304343,0.270334,0.265002,28.756989,1.759922,0.514864,1.057635,0.581620,0.579660,0.310086,0.376568,0.247024,0.307485,0.329370,0.201952,0.248253,6.572020,0.574032,0.509630,0.418020,0.304711,0.289341,0.224914,0.212588,0.224990,0.224172,0.222248,0.192579,0.189735,blues
-49.195734,4.243921,0.756624,1.710621,0.761374,1.023272,0.151675,-0.216504,0.660861,0.288335,0.190647,0.432632,0.419063,6.666630,1.348713,0.896709,0.667571,0.527135,0.385988,0.402042,0.367167,0.369724,0.398182,0.323200,0.348925,0.408904,35.306614,3.152823,0.755452,1.283470,0.677213,0.761631,0.343154,0.259311,0.565070,0.335695,0.196805,0.367442,0.399709,8.537469,1.090479,0.656947,0.514704,0.403800,0.292489,0.307267,0.281218,0.294080,0.312830,0.244275,0.290748,0.344098,blues
-48.116327,5.005016,0.043564,0.986853,0.569140,0.568334,0.408374,0.538856,0.410362,0.370734,0.425152,0.365908,0.297937,6.138908,1.384985,0.607903,0.497487,0.459794,0.334134,0.313699,0.358432,0.302639,0.290672,0.295780,0.318155,0.259119,34.711093,3.637272,0.519544,0.787082,0.537022,0.447398,0.323682,0.445825,0.340099,0.303677,0.328458,0.281595,0.255986,7.515598,1.051838,0.444288,0.365391,0.346942,0.238110,0.225222,0.259126,0.220017,0.210198,0.211099,0.225114,0.187960,blues
-46.178376,3.552846,0.846496,0.946156,0.037263,0.583954,0.306887,0.160749,0.167180,0.212129,0.459296,0.250577,0.218590,5.855740,1.057480,0.603140,0.591800,0.603002,0.349795,0.393733,0.375960,0.361319,0.350830,0.363045,0.356177,0.313084,33.277958,2.637482,0.860790,0.853114,0.519708,0.461119,0.322175,0.274517,0.226776,0.290840,0.439292,0.289625,0.283890,7.805088,0.918692,0.467231,0.461542,0.482520,0.251755,0.287188,0.290843,0.268842,0.264436,0.282990,0.284798,0.236959,blues
-46.765496,3.896388,0.716953,0.999927,0.601836,0.383835,0.670496,0.291938,0.432907,0.282385,0.361748,0.440988,0.213781,6.218144,0.966213,0.686207,0.626774,0.475584,0.427691,0.388556,0.356518,0.333488,0.330069,0.310133,0.288202,0.307197,33.579147,2.863667,0.867117,0.848284,0.546731,0.387164,0.501700,0.326276,0.374085,0.364142,0.315949,0.334029,0.228211,8.055881,0.737998,0.537179,0.469429,0.351473,0.333138,0.280142,0.266148,0.254789,0.244141,0.224496,0.204931,0.228591,blues
